Date,Month,Year,Neighborhood,Street,NumberOfRooms,Floor,Size,Apartment_Price
14/08/2017,8,2017,Rambam,DavidHaReuveni,4,3,88,1640000
15/08/2017,8,2017,Rambam,HaKovesh,4,1,79,1352000
15/08/2017,8,2017,Rambam,DavidAlroi,3,4,48,1100000
16/08/2017,8,2017,Rambam,Dror,4,1,84,1450000
16/08/2017,8,2017,Rambam,ShlomoEliraz,4,3,108,1700000
16/08/2017,8,2017,Rambam,DavidHaReuveni,4,7,88,1800000
17/08/2017,8,2017,NeotAshalim,HaTizmoret,3,2,83,1680000
18/08/2017,8,2017,Rambam,ShlomoEliraz,4,4,110,2140000
20/08/2017,8,2017,Rambam,Brandeis,5,3,101,1685000
21/08/2017,8,2017,NeotShikma,HaNagid,4,8,106,2200000
21/08/2017,8,2017,NeotShikma,BenSaruq,3,7,65,1675000
21/08/2017,8,2017,Rambam,Habad,3,1,58,1390000
22/08/2017,8,2017,Rambam,Balfour,4,1,77,1356000
22/08/2017,8,2017,Rambam,Abarbanel,4,6,95,1615000
23/08/2017,8,2017,Rambam,BenZeev,5,7,120,2250000
24/08/2017,8,2017,NeotAshalim,HaOrgan,4,2,93,1900000
24/08/2017,8,2017,Rambam,YehudaLeib,3,1,53,1380000
25/08/2017,8,2017,NeotAshalim,HaGitit,3,4,67,1750000
27/08/2017,8,2017,NeotShikma,Alterman,4,1,96,1920000
31/08/2017,8,2017,NeotShikma,HaRavGoren,4,6,96,1900000
31/08/2017,8,2017,Rambam,YehudaLeib,2,3,60,1070000
03/09/2017,9,2017,Rambam,Dror,2,3,48,1000000
03/09/2017,9,2017,NeotShikma,Kalischer,3,1,65,1615000
03/09/2017,9,2017,Rambam,AhadHaAm,3,3,66,1300000
03/09/2017,9,2017,NeotAshalim,HaTof,2,8,44,1478000
04/09/2017,9,2017,Rambam,Dror,4,1,92,1700000
05/09/2017,9,2017,Rambam,ItamarBenAvi,3,3,64,1160000
06/09/2017,9,2017,Rambam,AhadHaAm,3,4,64,1285000
07/09/2017,9,2017,Rambam,Rashi,4,4,80,1350000
07/09/2017,9,2017,Rambam,TsadiGimelBanot,4,6,88,1525000
08/09/2017,9,2017,NeotShikma,Rival,3,3,76,1715000
11/09/2017,9,2017,NeotAshalim,HaPsanter,4,5,78,1800000
13/09/2017,9,2017,Rambam,TsadiGimelBanot,4,4,73,1010000
13/09/2017,9,2017,Rambam,HaAhimSuleiman,3,3,58,1250000
14/09/2017,9,2017,NeotShikma,HaRavGoren,4,5,85,2000000
17/09/2017,9,2017,Rambam,HaGaonMiVilna,2,2,54,1060000
18/09/2017,9,2017,Rambam,NaomiPersol,3,3,80,1280000
18/09/2017,9,2017,Rambam,Abarbanel,3.5,6,86,1550000
18/09/2017,9,2017,Rambam,MosheMizrahi,4,1,94,1680000
19/09/2017,9,2017,Rambam,HaGdudHaivri,4,3,75,1320000
19/09/2017,9,2017,Rambam,HaAhimSuleiman,5,7,119,2230000
24/09/2017,9,2017,NeotShikma,Rival,6,11,146,3200000
26/09/2017,9,2017,Rambam,ShlomoEliraz,4,23,109,2000000
26/09/2017,9,2017,NeotAshalim,HaTizmoret,5,4,108,2260000
27/09/2017,9,2017,Rambam,HaGdudHaivri,3.5,4,76,1299000
27/09/2017,9,2017,Rambam,ShlomoEliraz,5,7,138,2300000
28/09/2017,9,2017,NeotShikma,BenSaruq,3,2,65,1557000
28/09/2017,9,2017,NeotAshalim,HaGitit,4,2,92,2099000
01/10/2017,10,2017,NeotAshalim,HaMapuhit,4,3,107,1950000
01/10/2017,10,2017,Rambam,Jerusalem,4,3,63,1260000
01/10/2017,10,2017,Rambam,Rashi,4,2,85,1540000
02/10/2017,10,2017,NeotShikma,Kapah,6,11,131,3000000
03/10/2017,10,2017,NeotShikma,Alterman,3,1,64,1675000
08/10/2017,10,2017,Rambam,YehudaHalevi,3.5,1,80,1500000
15/10/2017,10,2017,Rambam,AsherLevin,3,1,72,919000
15/10/2017,10,2017,Rambam,HaAhimSuleiman,3,1,67,1630000
16/10/2017,10,2017,Rambam,Rashi,4,2,75,1470000
17/10/2017,10,2017,Rambam,HaAhimSuleiman,4,4,94,1875000
18/10/2017,10,2017,Rambam,HazonIsh,3,1,79,1300000
18/10/2017,10,2017,Rambam,Abarbanel,4,1,95,1615000
18/10/2017,10,2017,NeotAshalim,HaTizmoret,4,4,89,2200000
19/10/2017,10,2017,NeotShikma,HaNagid,4,1,104,1920000
19/10/2017,10,2017,NeotAshalim,HaTizmoret,3,3,67,1640000
20/10/2017,10,2017,NeotShikma,HaRavGoren,5,5,121,2380000
23/10/2017,10,2017,NeotShikma,HaNagid,3,1,63,1550000
24/10/2017,10,2017,Rambam,Dror,2,4,60,1170000
24/10/2017,10,2017,Rambam,KidushHaShem,4,5,97,1600000
25/10/2017,10,2017,Rambam,Herzl,4,4,98,1610000
25/10/2017,10,2017,Rambam,YehudaLeib,3,1,68,1305000
25/10/2017,10,2017,Rambam,Nehama,4,2,80,1850000
26/10/2017,10,2017,NeotShikma,Shlonsky,5,2,118,2600000
26/10/2017,10,2017,Rambam,TsadiGimelBanot,3,1,74,1300000
26/10/2017,10,2017,Rambam,Givati,4,8,109,1830000
29/10/2017,10,2017,Rambam,Margolin,3,3,84,1100000
29/10/2017,10,2017,NeotAshalim,HeHalil,3,2,67,1620000
30/10/2017,10,2017,NeotShikma,HaRashba,4,8,84,2000000
01/11/2017,11,2017,Rambam,Givati,3.5,4,93,1420000
01/11/2017,11,2017,NeotShikma,AlHarizi,4,2,106,2180000
02/11/2017,11,2017,Rambam,Margolin,3,3,48,1071000
02/11/2017,11,2017,Rambam,Nehama,4,3,101,1880000
05/11/2017,11,2017,NeotAshalim,HaUgav,4,4,103,2035000
07/11/2017,11,2017,Rambam,YehudaHalevi,4,2,98,1850000
08/11/2017,11,2017,Rambam,Abarbanel,4,3,95,1480000
08/11/2017,11,2017,Rambam,HaGdudHaivri,4,1,82,1450000
08/11/2017,11,2017,NeotShikma,Rival,4,3,94,1950000
10/11/2017,11,2017,Rambam,ItamarBenAvi,3,1,69,1490000
14/11/2017,11,2017,Rambam,Givati,4,2,96,1580000
14/11/2017,11,2017,NeotShikma,Alkabets,3,1,66,1700000
16/11/2017,11,2017,PrasNovel,MaagalAshalom,4,8,97,2300000
16/11/2017,11,2017,Rambam,Herzl,2,2,55,1250000
19/11/2017,11,2017,Rambam,Veksler,2.5,2,47,960000
19/11/2017,11,2017,Rambam,Nehama,4,1,101,1805000
19/11/2017,11,2017,Rambam,ShlomoEliraz,4,18,109,1938000
19/11/2017,11,2017,NeotShikma,HaRavGoren,3,4,65,2040000
21/11/2017,11,2017,PrasNovel,MaagalAshalom,4,3,89,2150000
21/11/2017,11,2017,Rambam,Nehama,5,1,123,2175000
23/11/2017,11,2017,Rambam,Nehama,2,2,58,1300000
23/11/2017,11,2017,Rambam,ShlomoEliraz,3,4,75,1565000
26/11/2017,11,2017,NeotShikma,HaNagid,3,3,69,1650000
26/11/2017,11,2017,Rambam,Alkalai,4,2,75,1532000
26/11/2017,11,2017,Rambam,HaKovesh,4,3,70,1515000
27/11/2017,11,2017,Rambam,HaKovesh,3,1,62,1440000
27/11/2017,11,2017,Rambam,Jerusalem,5,9,144,3190000
28/11/2017,11,2017,Rambam,HaGdudHaivri,3,4,60,1060000
28/11/2017,11,2017,NeotShikma,Alkabets,5,5,120,2329000
29/11/2017,11,2017,NeotAshalim,HaPsanter,4,3,98,2000000
29/11/2017,11,2017,NeotAshalim,HaMapuhit,3,3,69,1700000
30/11/2017,11,2017,PrasNovel,MaagalAshalom,4,1,92,2005000
30/11/2017,11,2017,Rambam,HaGdudHaivri,5,4,110,1840000
05/12/2017,12,2017,Rambam,Rashi,4,1,79,1400000
05/12/2017,12,2017,NeotShikma,HaRashba,3,4,65,1700000
06/12/2017,12,2017,Rambam,HaGdudHaivri,3,4,68,1200000
06/12/2017,12,2017,NeotShikma,HaRavNeriya,3,8,72,1755000
06/12/2017,12,2017,Rambam,Veksler,2.5,2,62,1290000
09/12/2017,12,2017,Rambam,ShlomoEliraz,4,17,110,1946000
10/12/2017,12,2017,Rambam,ShlomoEliraz,4,17,109,1946000
10/12/2017,12,2017,NeotShikma,HaRabimiLiubavich,3,2,65,1600000
10/12/2017,12,2017,Rambam,Vigodski,5,6,107,2410000
11/12/2017,12,2017,Rambam,Abarbanel,4,2,106,1650000
12/12/2017,12,2017,NeotShikma,BenSaruq,4,10,98,2215000
12/12/2017,12,2017,Rambam,Veksler,2.5,4,55,1230000
13/12/2017,12,2017,Rambam,ShlomoEliraz,4,18,109,1970000
14/12/2017,12,2017,Rambam,ShlomoEliraz,4,18,109,1970000
15/12/2017,12,2017,Rambam,HaGdudHaivri,3,1,65,1330000
17/12/2017,12,2017,Rambam,EinHaKore,5,3,105,1620000
17/12/2017,12,2017,Rambam,YehudaHalevi,5,4,104,1900000
19/12/2017,12,2017,Rambam,Balfour,4,1,89,1550000
19/12/2017,12,2017,Rambam,Ahiezer,3,2,72,1450000
20/12/2017,12,2017,Rambam,AhadHaAm,3,2,69,1200000
24/12/2017,12,2017,NeotShikma,HaRavGoren,4,3,94,1920000
24/12/2017,12,2017,Rambam,YohananHaSandlar,3.5,3,76,1510000
24/12/2017,12,2017,Rambam,Nehama,5,3,123,2280000
26/12/2017,12,2017,NeotShikma,HaNagid,3,6,65,1600000
26/12/2017,12,2017,Rambam,Rothschild,2.5,2,51,1200000
28/12/2017,12,2017,Rambam,TsviFrank,4,3,83,1400000
28/12/2017,12,2017,Rambam,YehudaLeib,4,5,102,1630000
29/12/2017,12,2017,Rambam,Balfour,3,4,76,1450000
01/01/2018,1,2018,Rambam,Vitkin,3,1,69,1325000
02/01/2018,1,2018,Rambam,YohananHaSandlar,4,4,79,1560000
02/01/2018,1,2018,Rambam,TsadiGimelBanot,3,5,61,1250000
02/01/2018,1,2018,NeotAshalim,HaTizmoret,4,1,100,2120000
03/01/2018,1,2018,NeotShikma,HaNagid,4,7,104,1925000
03/01/2018,1,2018,PrasNovel,MaagalAshalom,4,2,89,1980000
04/01/2018,1,2018,Rambam,Herzl,4,4,89,1370000
04/01/2018,1,2018,PrasNovel,MaagalAshalom,4,9,94,2330000
07/01/2018,1,2018,Rambam,ShlomoEliraz,4,13,109,2000000
08/01/2018,1,2018,NeotShikma,HaRavNeriya,4,6,101,1970000
08/01/2018,1,2018,NeotAshalim,HaKlarnit,4,7,86,1845000
10/01/2018,1,2018,Rambam,TsadiGimelBanot,3,4,63,1200000
10/01/2018,1,2018,NeotAshalim,HaTizmoret,3,2,70,1725000
11/01/2018,1,2018,Rambam,Weizbard,3.5,1,80,1350000
11/01/2018,1,2018,Rambam,HaRavKuk,4,2,73,1440000
14/01/2018,1,2018,Rambam,KidushHaShem,4,5,93,1575000
16/01/2018,1,2018,Rambam,HaGdudHaivri,3,2,70,1000000
16/01/2018,1,2018,NeotAshalim,HaOrgan,5,6,128,2670000
16/01/2018,1,2018,PrasNovel,MaagalAshalom,5,11,131,3700000
17/01/2018,1,2018,Rambam,BenZeev,3,1,62,1350000
18/01/2018,1,2018,Rambam,Margolin,4,6,99,1850000
22/01/2018,1,2018,NeotShikma,BenSaruq,3,8,65,1700000
24/01/2018,1,2018,PrasNovel,MaagalAshalom,3,3,76,1875000
24/01/2018,1,2018,Rambam,HaGdudHaivri,4,2,70,1400000
24/01/2018,1,2018,PrasNovel,MaagalAshalom,4,12,94,2400000
24/01/2018,1,2018,Rambam,Zadal,3,6,86,2200000
25/01/2018,1,2018,Rambam,Alkalai,4,2,85,1530000
25/01/2018,1,2018,Rambam,Veksler,3,4,62,1250000
25/01/2018,1,2018,NeotAshalim,HeHalil,3,2,70,1570000
28/01/2018,1,2018,NeotShikma,Kalischer,3,1,66,1610000
28/01/2018,1,2018,Rambam,Rambam,4,1,118,1777000
28/01/2018,1,2018,Rambam,BeitYosef,5,6,102,1800000
29/01/2018,1,2018,Rambam,Vigodski,5,5,106,1810000
29/01/2018,1,2018,NeotShikma,MoreshetIsrael,3,5,65,1625000
29/01/2018,1,2018,Rambam,TsviFrank,3.5,3,82,1500000
29/01/2018,1,2018,Rambam,MosheMizrahi,4,1,95,1615000
30/01/2018,1,2018,Rambam,Rothschild,4,2,98,1600000
30/01/2018,1,2018,Rambam,Habad,3,3,80,1335000
31/01/2018,1,2018,NeotShikma,Alkabets,4,5,98,1950000
31/01/2018,1,2018,Rambam,Alkalai,4,2,76,1430000
31/01/2018,1,2018,NeotShikma,Shlonsky,5,4,150,3000000
31/01/2018,1,2018,Rambam,ShlomoEliraz,4,22,109,2030000
04/02/2018,2,2018,NeotShikma,HaRavGoren,4,7,96,1970000
04/02/2018,2,2018,NeotAshalim,HaKinor,3,4,70,1750000
04/02/2018,2,2018,NeotAshalim,HaKinor,4,4,91,2080000
04/02/2018,2,2018,Rambam,DavidHaReuveni,4,3,84,1790000
05/02/2018,2,2018,Rambam,KidushHaShem,3,1,76,1300000
05/02/2018,2,2018,NeotShikma,HaNagid,3,3,65,1650000
06/02/2018,2,2018,NeotShikma,HaRavGoren,4,2,90,2060000
06/02/2018,2,2018,Rambam,Jerusalem,3,1,64,1300000
07/02/2018,2,2018,Rambam,Margolin,3.5,2,80,1415000
07/02/2018,2,2018,NeotShikma,HaRavNeriya,4,3,82,2020000
07/02/2018,2,2018,NeotShikma,HaRavGoren,5,10,121,2620000
08/02/2018,2,2018,Rambam,BenZeev,3,5,59,1320000
08/02/2018,2,2018,Rambam,Jerusalem,3,1,63,1300000
12/02/2018,2,2018,Rambam,HaRavSibahi,3,4,66,1200000
12/02/2018,2,2018,NeotAshalim,HaGitit,3,2,67,1730000
14/02/2018,2,2018,Rambam,HaGdudHaivri,5,4,93,1740000
14/02/2018,2,2018,Rambam,HaKovesh,3,4,60,1383000
15/02/2018,2,2018,Rambam,Vigodski,3.5,3,86,1410000
18/02/2018,2,2018,Rambam,ShlomoEliraz,3,5,87,1400000
18/02/2018,2,2018,NeotShikma,IbnGabirol,3,2,89,2150000
20/02/2018,2,2018,NeotAshalim,HaGitit,4,5,92,1850000
20/02/2018,2,2018,NeotShikma,BenSaruq,3,8,65,1650000
20/02/2018,2,2018,Rambam,ShlomoEliraz,4,19,109,2175000
21/02/2018,2,2018,NeotShikma,HaRavNeriya,3,2,72,1725000
21/02/2018,2,2018,Rambam,YehudaHalevi,4,1,77,1550000
22/02/2018,2,2018,NeotAshalim,HaGitit,3,1,67,1630000
22/02/2018,2,2018,Rambam,DavidAlroi,3,2,48,1165000
26/02/2018,2,2018,Rambam,Abarbanel,5,2,113,1750000
27/02/2018,2,2018,Rambam,ShlomoEliraz,3,5,86,1648000
28/02/2018,2,2018,Rambam,Balfour,4,2,89,1563000
28/02/2018,2,2018,Rambam,Abarbanel,4,5,96,1650000
28/02/2018,2,2018,Rambam,ShlomoEliraz,4,12,109,2200000
01/03/2018,3,2018,Rambam,DavidSenior,3,4,64,1250000
04/03/2018,3,2018,NeotAshalim,HaKlarnit,5,5,113,2215000
04/03/2018,3,2018,NeotShikma,HaNagid,4,6,94,2100000
04/03/2018,3,2018,NeotAshalim,HaGitit,3,5,67,1800000
04/03/2018,3,2018,Rambam,HaRavUziel,3,3,74,1537000
04/03/2018,3,2018,Rambam,EinHaKore,2.5,3,51,1260000
07/03/2018,3,2018,NeotShikma,MartinBuber,5,2,119,2750000
07/03/2018,3,2018,NeotAshalim,HaGitit,3,4,67,1700000
07/03/2018,3,2018,Rambam,HaRavMaimon,4,3,98,2380000
08/03/2018,3,2018,NeotShikma,Kalischer,3,1,65,1710000
08/03/2018,3,2018,Rambam,Jerusalem,3,1,70,1270000
11/03/2018,3,2018,NeotShikma,Rival,3,1,76,1575000
11/03/2018,3,2018,NeotShikma,HaRavGoren,4,6,90,2120000
12/03/2018,3,2018,NeotShikma,Alkabets,3,4,65,1600000
12/03/2018,3,2018,NeotAshalim,HaTizmoret,3,4,65,1630000
12/03/2018,3,2018,Rambam,Balfour,5,3,97,1720000
13/03/2018,3,2018,Rambam,TsadiGimelBanot,5,4,85,1380000
13/03/2018,3,2018,Rambam,HaRavKuk,5,2,111,1635000
13/03/2018,3,2018,NeotAshalim,HaKinor,3,3,71,1690000
13/03/2018,3,2018,NeotAshalim,HaGitit,3,5,67,1732000
14/03/2018,3,2018,NeotShikma,BenSaruq,5,7,128,2430000
14/03/2018,3,2018,Rambam,Abarbanel,4,1,96,1575000
15/03/2018,3,2018,PrasNovel,MaagalAshalom,3,1,76,1900000
15/03/2018,3,2018,Rambam,HaGdudHaivri,3.5,1,77,1380000
16/03/2018,3,2018,Rambam,Abarbanel,2.5,4,54,1375000
19/03/2018,3,2018,NeotShikma,HaRavUnterman,4,6,101,2000000
19/03/2018,3,2018,NeotShikma,Alkabets,5,2,110,2150000
19/03/2018,3,2018,Rambam,YehudaHalevi,3.5,1,76,1500000
20/03/2018,3,2018,Rambam,TsadiGimelBanot,4,2,86,1455000
20/03/2018,3,2018,NeotAshalim,HaGitit,4,4,92,1940000
20/03/2018,3,2018,Rambam,Abarbanel,3.5,7,77,1560000
21/03/2018,3,2018,Rambam,Jerusalem,3,4,60,1210000
21/03/2018,3,2018,Rambam,ShlomoEliraz,4,20,109,2158000
21/03/2018,3,2018,Rambam,DavidAlroi,3,1,48,1190000
21/03/2018,3,2018,Rambam,YohananHaSandlar,3.5,4,77,1730000
21/03/2018,3,2018,NeotShikma,HaNagid,5,6,113,2620000
26/03/2018,3,2018,NeotAshalim,HaGitit,4,2,92,1880000
26/03/2018,3,2018,PrasNovel,MaagalAshalom,4,2,89,2100000
26/03/2018,3,2018,PrasNovel,MaagalAshalom,4,7,97,2257000
26/03/2018,3,2018,NeotShikma,Kapah,6,11,133,3140000
27/03/2018,3,2018,PrasNovel,MaagalAshalom,3,3,76,1840000
27/03/2018,3,2018,NeotAshalim,HaKinor,5,4,105,2100000
27/03/2018,3,2018,NeotAshalim,HaKlarnit,5,1,113,2225000
27/03/2018,3,2018,Rambam,DavidHaReuveni,4,3,107,1780000
28/03/2018,3,2018,NeotAshalim,HaKinor,5,4,110,1800000
28/03/2018,3,2018,Rambam,Vitkin,4,1,103,1550000
28/03/2018,3,2018,NeotAshalim,HaTizmoret,4,4,96,2030000
28/03/2018,3,2018,NeotShikma,BenSaruq,4,9,84,1950000
28/03/2018,3,2018,Rambam,ShlomoEliraz,5,4,130,2050000
28/03/2018,3,2018,Rambam,YehudaLeib,4,1,94,1800000
29/03/2018,3,2018,NeotAshalim,HaGitit,3,3,67,1810000
01/04/2018,4,2018,Rambam,Nehama,3.5,2,78,1515000
02/04/2018,4,2018,Rambam,Herzl,3,5,62,1425000
03/04/2018,4,2018,Rambam,YehudaLeib,3,4,62,1300000
04/04/2018,4,2018,NeotShikma,HaRavGoren,5,4,121,2300000
08/04/2018,4,2018,Rambam,DavidAlroi,2.5,2,36,1130000
09/04/2018,4,2018,Rambam,YehudaHalevi,3.5,4,67,1250000
10/04/2018,4,2018,NeotShikma,HaRavNeriya,3,3,72,1700000
11/04/2018,4,2018,Rambam,Ahiezer,3.5,1,72,1540000
12/04/2018,4,2018,PrasNovel,MaagalAshalom,3.5,11,96,2350000
15/04/2018,4,2018,Rambam,Balfour,5,1,110,1800000
15/04/2018,4,2018,NeotShikma,HaRavGoren,4,3,83,1950000
15/04/2018,4,2018,NeotAshalim,HaTizmoret,4,2,102,2150000
17/04/2018,4,2018,Rambam,HaAhimSuleiman,4,4,94,1850000
17/04/2018,4,2018,Rambam,TsadiGimelBanot,3,1,64,1285000
20/04/2018,4,2018,NeotShikma,HaNagid,5,10,117,2150000
23/04/2018,4,2018,Rambam,YehudaHalevi,3,3,65,1280000
23/04/2018,4,2018,Rambam,Betsalel,4,1,83,1550000
24/04/2018,4,2018,NeotAshalim,HaUgav,3,5,75,1700000
24/04/2018,4,2018,NeotShikma,HaRavGoren,4,2,96,2130000
26/04/2018,4,2018,Rambam,EinHaKore,4,4,80,1150000
26/04/2018,4,2018,Rambam,HaRavZinger,3,4,64,1175000
26/04/2018,4,2018,Rambam,HazonIsh,4,4,78,1369000
27/04/2018,4,2018,NeotShikma,HaShiraHaIvrit,3,6,65,1570000
29/04/2018,4,2018,PrasNovel,MaagalAshalom,4,11,94,2300000
30/04/2018,4,2018,Rambam,HaAhimSuleiman,4,8,99,1975000
30/04/2018,4,2018,Rambam,ShlomoEliraz,4,11,109,1925000
30/04/2018,4,2018,NeotShikma,BenSaruq,4,2,114,2202000
30/04/2018,4,2018,Rambam,ShlomoEliraz,4,22,109,2160000
30/04/2018,4,2018,Rambam,TsadiGimelBanot,3,1,63,1360000
30/04/2018,4,2018,Rambam,Rambam,6,5,140,2650000
02/05/2018,5,2018,Rambam,Nordau,3,4,58,1280000
02/05/2018,5,2018,Rambam,YehudaLeib,3,1,53,1200000
03/05/2018,5,2018,NeotShikma,HaRavNeriya,5,5,122,2350000
03/05/2018,5,2018,Rambam,Nehama,5,3,123,2395000
03/05/2018,5,2018,NeotShikma,HaRavNeriya,5,4,120,3015000
04/05/2018,5,2018,PrasNovel,MaagalAshalom,5,13,132,3900000
06/05/2018,5,2018,Rambam,Veksler,3,2,49,1270000
07/05/2018,5,2018,NeotAshalim,HaKlarnit,5,1,113,2000000
08/05/2018,5,2018,NeotAshalim,HaOrgan,3,1,67,1550000
09/05/2018,5,2018,Rambam,Vitkin,3.5,4,80,1470000
09/05/2018,5,2018,Rambam,DavidAlroi,3,2,48,1130000
09/05/2018,5,2018,Rambam,ShlomoEliraz,3,2,80,1725000
10/05/2018,5,2018,Rambam,Mohilever,4,4,109,1700000
10/05/2018,5,2018,Rambam,ShlomoEliraz,5,14,139,2370000
10/05/2018,5,2018,Rambam,KidushHaShem,3,4,69,1395000
11/05/2018,5,2018,Rambam,Vigodski,3,2,68,1375000
13/05/2018,5,2018,Rambam,Balfour,3,2,76,1150000
13/05/2018,5,2018,Rambam,HaAhimSuleiman,4,10,86,1900000
13/05/2018,5,2018,Rambam,Veksler,2.5,1,49,1290000
14/05/2018,5,2018,Rambam,Rambam,3,4,73,1335000
14/05/2018,5,2018,Rambam,AsherLevin,4.5,2,101,1520000
15/05/2018,5,2018,Rambam,YehudaHalevi,4,4,83,1330000
15/05/2018,5,2018,Rambam,Rambam,4,3,95,1450000
15/05/2018,5,2018,Rambam,ItamarBenAvi,4,1,82,1450000
15/05/2018,5,2018,Rambam,Mohilever,4,7,88,1755000
16/05/2018,5,2018,PrasNovel,MaagalAshalom,4,8,95,2325000
16/05/2018,5,2018,PrasNovel,MaagalAshalom,5,8,110,2665000
21/05/2018,5,2018,Rambam,TsadiGimelBanot,3,5,82,1500000
23/05/2018,5,2018,PrasNovel,MaagalAshalom,4,2,89,2000000
23/05/2018,5,2018,Rambam,Weizbard,3.5,1,70,1340000
24/05/2018,5,2018,Rambam,Rashi,3.5,4,73,1350000
24/05/2018,5,2018,NeotShikma,HaNagid,4,11,105,2310000
24/05/2018,5,2018,Rambam,DavidHaReuveni,4,6,83,1600000
27/05/2018,5,2018,Rambam,Ahiezer,3,2,61,1210000
28/05/2018,5,2018,NeotAshalim,HeHalil,4,1,84,1650000
28/05/2018,5,2018,Rambam,Rashi,3,2,53,1310000
29/05/2018,5,2018,Rambam,AhadHaAm,3.5,1,67,1770000
30/05/2018,5,2018,Rambam,YehudaLeib,3,4,60,1143000
31/05/2018,5,2018,Rambam,HaKovesh,4,2,79,1420000
31/05/2018,5,2018,Rambam,HaAhimSuleiman,3.5,11,81,1775000
31/05/2018,5,2018,NeotShikma,Rival,4,5,93,1980000
31/05/2018,5,2018,NeotShikma,AlHarizi,5,1,123,2615000
31/05/2018,5,2018,Rambam,YehudaHalevi,3,3,82,1620000
01/06/2018,6,2018,Rambam,Rashi,4,2,84,1500000
03/06/2018,6,2018,Rambam,Dror,3,6,64,1250000
06/06/2018,6,2018,Rambam,Rambam,5,2,111,1800000
06/06/2018,6,2018,NeotShikma,HaRashba,3,7,69,1760000
10/06/2018,6,2018,PrasNovel,MaagalAshalom,4,6,95,2265000
11/06/2018,6,2018,NeotAshalim,HaTizmoret,5,2,105,2070000
12/06/2018,6,2018,Rambam,Givati,4,1,90,1460000
12/06/2018,6,2018,Rambam,RabbiYosefKaro,4,3,86,1590000
12/06/2018,6,2018,NeotAshalim,HaKlarnit,5,7,120,2850000
14/06/2018,6,2018,Rambam,Margolin,4,6,82,1380000
14/06/2018,6,2018,Rambam,YehudaHalevi,3,3,66,1270000
14/06/2018,6,2018,Rambam,Dror,3,4,60,1480000
17/06/2018,6,2018,Rambam,ShlomoMolcho,4,4,87,1400000
17/06/2018,6,2018,Rambam,Rashi,4,7,100,1758000
19/06/2018,6,2018,Rambam,YehudaLeib,4,3,78,1210000
19/06/2018,6,2018,NeotShikma,HaRavGoren,4,2,81,1870000
19/06/2018,6,2018,Rambam,AhadHaAm,2.5,3,52,1300000
20/06/2018,6,2018,Rambam,Rashi,4,3,93,1330000
20/06/2018,6,2018,Rambam,YehudaHalevi,4,1,96,1640000
25/06/2018,6,2018,NeotShikma,HaNagid,4,9,94,2075000
25/06/2018,6,2018,Rambam,Givati,3.5,2,84,1500000
28/06/2018,6,2018,Rambam,YehudaHalevi,4,2,81,1420000
28/06/2018,6,2018,Rambam,StephenWise,4,5,91,1530000
28/06/2018,6,2018,NeotAshalim,HeHalil,4,2,70,1620000
01/07/2018,7,2018,PrasNovel,MaagalAshalom,4,1,92,2126000
02/07/2018,7,2018,Rambam,HaAhimSuleiman,3,4,86,1750000
02/07/2018,7,2018,Rambam,Abarbanel,3,3,61,1500000
04/07/2018,7,2018,NeotAshalim,HaPsanter,3,4,73,1630000
04/07/2018,7,2018,Rambam,Jerusalem,3,6,64,1290000
04/07/2018,7,2018,Rambam,HaKovesh,4,2,91,1655000
05/07/2018,7,2018,NeotShikma,Rival,4,7,94,1805000
05/07/2018,7,2018,Rambam,DavidHaReuveni,4.5,1,92,1530000
08/07/2018,7,2018,Rambam,HaGdudHaivri,4,4,90,1540000
08/07/2018,7,2018,Rambam,HazonIsh,3,4,54,1160000
08/07/2018,7,2018,Rambam,DavidHaReuveni,5,3,98,1835000
09/07/2018,7,2018,NeotShikma,HaRabimiLiubavich,3,1,66,1500000
09/07/2018,7,2018,Rambam,Rambam,3,2,62,1345000
09/07/2018,7,2018,Rambam,YehudaLeib,2.5,4,52,1365000
10/07/2018,7,2018,NeotShikma,HaRavGoren,3,4,73,1600000
10/07/2018,7,2018,NeotShikma,HaRabimiLiubavich,4,1,103,2048000
10/07/2018,7,2018,NeotShikma,MoreshetIsrael,3,3,65,1640000
10/07/2018,7,2018,Rambam,Habad,3,4,80,1480000
11/07/2018,7,2018,NeotShikma,HaRavNeriya,2,1,41,1330000
11/07/2018,7,2018,Rambam,YehudaHalevi,5,3,110,1840000
12/07/2018,7,2018,NeotShikma,HaRavGoren,5,8,121,2750000
12/07/2018,7,2018,Rambam,ShlomoEliraz,5,24,183,3250000
13/07/2018,7,2018,NeotAshalim,HaPsanter,4,6,86,1800000
15/07/2018,7,2018,Rambam,ItamarBenAvi,4,3,84,1490000
15/07/2018,7,2018,Rambam,Abarbanel,3,4,60,1500000
16/07/2018,7,2018,Rambam,HazonIsh,3,4,79,1300000
16/07/2018,7,2018,Rambam,Weizbard,2.5,2,60,1330000
18/07/2018,7,2018,Rambam,Abarbanel,4,2,108,1630000
19/07/2018,7,2018,Rambam,HaGdudHaivri,3,4,57,1050000
19/07/2018,7,2018,Rambam,Abarbanel,5,6,122,1780000
23/07/2018,7,2018,Rambam,HaMeyasedim,4,1,110,1400000
23/07/2018,7,2018,NeotAshalim,HaTizmoret,3,1,91,1740000
23/07/2018,7,2018,Rambam,ItamarBenAvi,3,1,65,1225000
